Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
20.0,6,64.0,13857.679981498,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.217168807983398e-05,100,0.0,DDOS-RSTFINFLOOD
20.12,6,65.69,49902.48661511005,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6098,60,158,60.98,9.8,60.98,2.0039081573486327e-05,100,96.03999999999998,DDOS-TCP_FLOOD
20.0,6,64.0,35511.84489035645,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.816915512084961e-05,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,23121.85226019845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.324913024902344e-05,100,0.0,DDOS-TCP_FLOOD
7.68,17,73.55,14312.099911280966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0,1.0,1.0,6210,60,230,62.1,17.073518984235516,62.1,6.988048553466797e-05,100,291.5050505050505,DDOS-UDP_FLOOD
8.0,17,64.0,12526.66726398471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.982969284057617e-05,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,23934.62679753481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.6420097351074216e-05,100,0.0,DOS-SYN_FLOOD
0.0,1,64.0,56306.940528930056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.7769336700439453e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,7402.45318649512,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001350998878479,100,0.0,DDOS-RSTFINFLOOD
0.0,1,64.0,25720.880603421843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.889083862304688e-05,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,21155.573489357408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.7278404235839846e-05,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,17612.02603401218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.695104598999024e-05,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,24384.07069356433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.101037979125976e-05,100,0.0,DOS-UDP_FLOOD
0.0,47,63.36,11584.87501726281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.99,58668,60,592,586.68,53.199999999999925,586.68,8.764028549194335e-05,100,2830.239999999992,MIRAI-GREETH_FLOOD
0.0,1,64.0,36535.74912891986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.737998962402344e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,24844.82881175216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.024982452392578e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,40079.35021500239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.495050430297852e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,105703.2258064516,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.469985961914062e-06,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,63.8,8575.555101206297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11711,60,1074,117.11,224.4852200934485,117.11,0.0001166105270385,100,50393.61404040401,DOS-UDP_FLOOD
20.0,6,64.0,24278.21254920121,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.1189193725585935e-05,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,4753.560378534595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0002103686332702,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,41237.8723822633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.426862716674805e-05,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,31828.07709819396,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.142833709716797e-05,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,149689.65024982157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.680488586425781e-06,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,44921.32376566349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2521018981933592e-05,100,0.0,DDOS-TCP_FLOOD
8.24,17,65.7,13368.72569643654,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6052,60,112,60.52,5.199999999999988,60.52,0.0001010107994079,100,27.039999999999875,DDOS-UDP_FLOOD
20.0,6,64.0,16545.577909270218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.044864654541016e-05,100,0.0,DDOS-SYN_FLOOD
22.0,6,93.1,29.50190827076765,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.1,0.0,0.9,0.9,6788,60,2962,678.8,992.5271672744165,678.8,0.035292100906372,10,985110.1777777775,BENIGN
20.0,6,64.0,51622.20307692308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.986026763916016e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.12,6,63.85,14803.60004235344,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999994,60.06,6.75511360168457e-05,100,0.3599999999999992,DOS-TCP_FLOOD
20.0,6,64.0,28651.574561103906,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.677129745483398e-05,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,18761.424226158524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.330085754394531e-05,100,0.0,DOS-UDP_FLOOD
0.0,1,64.0,34186.19284375255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9261112213134767e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,40271.761881901104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.4831295013427736e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
32.0,6,105.3,4384.137138078812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11828,66,5650,1182.8,1952.1828693940424,1182.8,0.0002645969390869,10,3811017.955555556,BENIGN
20.0,6,64.0,10146.118677278117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.855985641479492e-05,100,0.0,DOS-SYN_FLOOD
8.0,17,64.0,1321.0406299212598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0007569885253906,100,0.0,MIRAI-UDPPLAIN
7.76,17,67.18,26301.52379757948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.01,0.02,0.0,0.99,0.99,6020,60,70,60.2,1.407052941362895,60.2,3.803014755249023e-05,100,1.9797979797979743,DOS-UDP_FLOOD
20.0,6,64.0,52135.53760099441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9180774688720704e-05,100,0.0,DDOS-SYN_FLOOD
0.0,1,64.0,10481.043530411314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.541988372802736e-05,100,0.0,DDOS-ICMP_FLOOD
7.92,17,63.36,2459.771517042389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,16098,60,162,160.98,10.199999999999994,160.98,0.0004109001159667,100,104.03999999999986,DOS-UDP_FLOOD
20.0,6,64.0,45432.235701906415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2020339965820312e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,69.73,20965.23043087074,0.0,0.0,0.03,0.97,1.0,0.0,0.0,100,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.7698020935058594e-05,100,0.0,DDOS-PSHACK_FLOOD
7.68,17,71.64,21753.560499974068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0,1.0,1.0,6040,60,70,60.4,1.9694638556693265,60.4,4.5969486236572266e-05,100,3.878787878787889,DOS-UDP_FLOOD
20.0,6,64.0,24833.06098283008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.026889801025391e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,96620.6864777701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.065969467163086e-05,100,0.0,DDOS-SYN_FLOOD
20.0,6,65.91,29778.516151934684,0.0,0.0,0.01,0.99,1.0,0.0,0.0,100,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.359079360961914e-05,100,0.0,DDOS-PSHACK_FLOOD
19.8,6,63.36,27762.13926396611,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.6020278930664065e-05,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,37203.3351073266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.688884735107422e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,39794.15559772296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.538919448852539e-05,100,0.0,DDOS-TCP_FLOOD
0.0,1,64.0,29367.76361854082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.406047821044922e-05,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,6616.769471043872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001511311531066,100,0.0,DDOS-UDP_FLOOD
20.0,6,66.37,6452.874659610148,0.01,0.0,0.0,0.0,0.01,0.0,0.0,1,0,1,0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6082,60,136,60.82,7.617603218065318,60.82,0.0001597595214843,100,58.02787878787908,DOS-TCP_FLOOD
8.0,17,64.0,2856.182499148791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,940,94,94,94.0,0.0,94.0,0.0006597995758056,10,0.0,DNS_SPOOFING
20.0,6,64.0,46837.56560580681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.135038375854492e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,27225.1330650396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.673076629638672e-05,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,24259.95719821852,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.123926162719727e-05,100,0.0,DDOS-PSHACK_FLOOD
7.84,17,63.36,31806.3547433078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.01,0.01,0.0,0.99,0.99,6018,60,78,60.18,1.8,60.18,3.144025802612305e-05,100,3.24,DDOS-UDP_FLOOD
20.0,6,64.0,53193.45592897908,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.87993049621582e-05,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,51730.43907252097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.934051513671875e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,7452.698164501857,0.0,0.86,0.14,0.0,0.14,0.0,0.0,14,86,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001341795921325,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,46192.77533039648,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2079944610595703e-05,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,22020.81167637948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.541158676147461e-05,100,0.0,DDOS-TCP_FLOOD
29.6,6,70.4,12721.577191386108,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,13346,152,1466,1334.6,415.523284546125,1334.6,8.56161117553711e-05,10,172659.59999999998,MITM-ARPSPOOFING
8.0,17,64.0,35160.56668622684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8440952301025392e-05,100,0.0,DDOS-UDP_FLOOD
0.0,1,64.0,95782.23338661795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.1332035064697266e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,15706.062535105786,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.366968154907227e-05,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,44882.86784376672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2280216217041016e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,35460.80486980047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.820968627929688e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,47,64.0,5096.111975116641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,0.0001973390579223,100,0.0,MIRAI-GREIP_FLOOD
20.0,6,64.0,29204.17769112937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.424167633056641e-05,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,24613.015668094595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.114866256713867e-05,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,50303.47805229072,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.987934112548828e-05,100,0.0,DDOS-RSTFINFLOOD
26.0,6,153.4,92.9633980380249,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1974,60,1140,197.4,333.0729649791469,197.4,0.0117273092269897,10,110937.6,BENIGN
19.88,6,65.91,17029.940314263673,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6170,60,230,61.7,16.999999999999993,61.7,5.872011184692383e-05,100,288.9999999999998,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,64.0,27809.998673915925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.619909286499024e-05,100,0.0,DDOS-UDP_FLOOD
3.52,1,67.26,623.718005912549,0.02,0.02,0.0,0.02,0.08,0.0,0.0,8,2,2,0,0.08,0.01,0.02,0.0,0.0,0.0,0.0,0.09,0.06,0.0,0.07,0.78,0.0,0.93,0.93,76689,60,1514,766.89,611.8093532690349,766.89,0.0016612887382507,100,374310.6847474747,DDOS-ICMP_FRAGMENTATION
8.0,17,64.0,30750.0293255132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.2520294189453126e-05,100,0.0,DOS-UDP_FLOOD
8.0,17,64.0,45704.52217500273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.189874649047852e-05,100,0.0,DDOS-UDP_FLOOD
19.68,6,64.0,21729.89327530826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.98,0.0,0.01,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,6026,60,86,60.26,2.599999999999998,60.26,4.60195541381836e-05,100,6.75999999999999,DDOS-TCP_FLOOD
8.0,17,65.91,9574.943499600502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6154,60,214,61.54,15.39999999999997,61.54,0.0001044487953186,100,237.15999999999903,DDOS-UDP_FLOOD
20.0,6,64.0,27895.0784783187,0.0,0.0,0.29,0.71,0.71,0.0,0.0,71,0,0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.584861755371094e-05,100,0.0,DDOS-PSHACK_FLOOD
